Sentiment	SentimentText
0	sprytny
0	sprytnie
0	cohere
0	spójność
0	spójne
0	spójny
0	kolorowy
0	Wspaniale
0	komfort
0	wygodne
0	wygodnie
0	pocieszający
0	wygodne
0	pochwalić
0	godne pochwały
0	pochlebnie
0	zaangażowanie
0	przestronny
0	kompaktowy
0	zwięźle
0	współczucie
0	współczujący
0	zgodny
0	konkurencyjny
0	dopełnienie
0	komplementarny
0	uzupełnione
0	uzupełnienia
0	zgodny
0	komplement
0	bezpłatne
0	kompleksowy
0	pojednać
0	pojednawczy
0	zwięzły
0	zaufanie
0	pewny siebie
0	sympatyczny
0	pogratulować
0	gratulacje
0	gratulacje
0	gratulacyjny
0	sumienny
0	uważać
0	zgodne
0	konsekwentnie
0	konstruktywny
0	doskonały
0	zadowolenie
0	ciągłość
0	contrasty
0	wkład
0	wygoda
0	wygodny
0	wygodnie
0	convience
0	wygodny
0	convient
0	przekonujący
0	przekonująco
0	fajnie
0	najfajniejsza
0	spółdzielnia
0	wspólnie
0	kamień węgielny
0	poprawne
0	poprawnie
0	opłacalne
0	oszczędność kosztów
0	kontratak
0	kontrataki
0	odwaga
0	odważny
0	odważnie
0	odważność
0	uprzejmy
0	dworski
0	przymierze
0	przytulny
0	twórczy
0	Wiarygodność
0	wiarygodne
0	ostry
0	ostry
0	leczyć
0	leczyć wszystko
0	cushy
0	słodkie
0	słodycz
0	danke
0	danken
0	śmiały
0	śmiało
0	kochanie
0	ozdobny
0	nieustraszony
0	świt
0	oślepiać
0	oszołomiony
0	oślepiający
0	tania tania
0	martwy
0	przyzwoitość
0	przyzwoite
0	decydujący
0	zdecydowania
0	dedykowane
0	porażka
0	pokonany
0	pokonanie
0	klęski
0	obrońca
0	szacunek
0	zręczny
0	zdegnifikowany
0	przemiły
0	delikatność
0	delikatny
0	pyszne
0	rozkosz
0	zachwycony
0	zachwycający
0	rozkosznie
0	rozkosz
0	niezawodny
0	niezawodnie
0	zasłużenie
0	zasługujący
0	pożądane
0	pragnąc
0	Desirous
0	przeznaczenie
0	odłączany
0	pobożny
0	zręczny
0	zręcznie
0	zręczny
0	dostojny
0	dostojny
0	godność
0	staranność
0	sumienny
0	sumiennie
0	dyplomatyczny
0	beztłuszczowy
0	rozróżnienie
0	charakterystyczny
0	wyróżniony
0	zróżnicowany
0	boski
0	bosko
0	dominować
0	zdominowany
0	dominuje
0	dote
0	dotingly
0	bez wątpienia
0	Kraina snów
0	osłupiały
0	oszołomiony
0	niepoprawny
0	trwałe
0	dynamiczny
0	chętni
0	z niecierpliwością
0	zapał
0	poważnie
0	serio
0	gorliwość
0	łatwość
0	złagodzone
0	easing
0	łatwiejsze
0	najłatwiej
0	łatwość
0	łagodzenie
0	łatwe
0	łatwy w użyciu
0	łatwy
0	uwięzienie
0	kipiący
0	żwawo
0	ekologiczne
0	ekonomiczny
0	ekstazy
0	ecstasy
0	ekstatyczny
0	ekstatycznie
0	buduj
0	wykształcony
0	skuteczne
0	skutecznie
0	skuteczność
0	skuteczny
0	skuteczny
0	sprawny
0	sprawnie
0	bez wysiłku
0	bez wysiłku
0	wysięk
0	wylewny
0	wylewnie
0	effusiveness
0	elan
0	podniecający
0	podniecony
0	z radością
0	podniecenie
0	elektryzować
0	elegancja
0	elegancki
0	elegancko
0	podnieś
0	elita
0	elokwencja
0	elokwentny
0	wymownie
0	śmiały
0	eminencja
0	wybitny
0	empatyzować
0	empatia
0	upełnomocnić
0	upodmiotowienie
0	zaczarować
0	zaczarowany
0	urzekający
0	czarująco
0	zachęcać
0	zachęta
0	zachęcanie
0	zachęcająco
0	okazuj
0	ujmujące
0	poprzeć
0	zatwierdzony
0	poparcie
0	popiera
0	popierania
0	energiczny
0	pobudzić
0	energooszczędny
0	energooszczędne
0	angażowanie
0	pochłaniać
0	poprawić
0	wzmocniony
0	ulepszenie
0	zwiększa
0	ciesz się
0	przyjemny
0	przyjemnie
0	cieszył się
0	ciesząc się
0	przyjemność
0	cieszy się
0	oświecić
0	oświecenie
0	ożywić
0	ennoble
0	wystarczy
0	enrapt
0	enrapture
0	zachwycony
0	wzbogacić
0	wzbogacenie
0	przedsiębiorczy
0	bawić się
0	zabawny
0	bawi
0	enthrall
0	enthrall
0	oczarowany
0	entuzjazm
0	entuzjazm
0	entuzjasta
0	entuzjastyczny
0	z entuzjazmem
0	wabić
0	wabiony
0	pociągający
0	kusząco
0	zachwycony
0	zachwycający
0	powierzyć
0	pozazdroszczenia
0	zazdrośnie
0	zazdrosny
0	z zazdrością
0	zazdrość
0	zazdrość
0	sprawiedliwy
0	ergonomiczny
0	bezbłędne
0	erudyta
0	etyczne
0	eulogize
0	euforia
0	euforyczny
0	euforycznie
0	ocena
0	równomiernie
0	pełen wydarzeń
0	wieczny
0	sugestywny
0	wywyższać
0	wyniesienie
0	wywyższony
0	z wyniesieniem
0	wywyższenie
0	wzniosliwie
0	przykład
0	przykład
0	doskonały
0	przekroczyć
0	przekroczone
0	przekroczenie
0	wyjątkowo
0	przekracza
0	Excel
0	Wyróżnione
0	doskonała
0	doskonały
0	celował
0	doskonałość
0	ekscelencja
0	doskonały
0	świetnie
0	celuje
0	wyjątkowy
0	wyjątkowo
0	podniecenie
0	podekscytowany
0	podekscytowany
0	podekscytowanie
0	podniecenie
0	podnieca
0	ekscytujące
0	ekscytująco
0	doskonały
0	przykład
0	przykładny
0	ekscytujący
0	ekscytujące
0	ekscytująco
0	radość
0	oczyścić
0	ekspansywny
0	sprawnie
0	fachowo
0	znakomity
0	znakomicie
0	extol
0	extoll
0	wyjątkowo
0	nadzwyczajny
0	wylewność
0	bujny
0	bujnie
0	ekscytuj
0	exultant
0	podniecenie
0	z radością
0	przyciąganie oczu
0	przyciągające wzrok
0	eyecatch
0	eyecatching
0	wspaniałe
0	bajecznie
0	ułatwić
0	uczciwe
0	dość
0	uczciwość
0	wiara
0	wierny
0	wiernie
0	wierność
0	sława
0	znany
0	sławny
0	słynny
0	hodowca
0	fancinating
0	fantazyjny
0	fanfara
0	fanów
0	fantastyczne
0	fantastycznie
0	fascynować
0	fascynujący
0	fascynująco
0	fascynacja
0	modne
0	modnie
0	szybko
0	szybko rosnące
0	w szybkim tempie
0	szybciej
0	najszybciej
0	najszybciej rozwijający się
0	bezbłędnie
0	fav
0	Ulubiony
0	przysługę
0	korzystne
0	uprzywilejowane
0	ulubiony
0	ulubionych
0	przysługę
0	nieustraszony
0	nieustraszony
0	wykonalne
0	wykonalne
0	wyczyn
0	bogate w funkcje
0	fecilitous
0	zadziorny
0	felicitate
0	trafny
0	szczęście
0	żyzny
0	żarliwy
0	żarliwie
0	fervid
0	fervidly
0	zapał
0	uroczysty
0	wierność
0	ognisty
0	dobrze
0	dobrze wyglądający
0	drobno
0	dokładniej
0	najlepszy
0	jędrniejszy
0	pierwsza klasa
0	pierwsza w klasie
0	pierwszorzędne
0	krzykliwe
0	bardziej płaski
0	pochlebne
0	pochlebnie
0	bezbłędne
0	bezbłędnie
0	elastyczność
0	elastyczny
0	rozkwitać
0	rozkwit
0	płynny
0	trzepotanie
0	lubiący
0	czule
0	zamiłowanie
0	niezawodny
0	przede wszystkim
0	foresight
0	groźny
0	hart ducha
0	na szczęście
0	przypadkowo
0	szczęśliwe
0	na szczęście
0	fortuna
0	pachnący
0	za darmo
0	uwolniony
0	wolność
0	wolności
0	świeże
0	świeższe
0	najświeższe
0	życzliwość
0	przyjazny
0	igraszki
0	oszczędny
0	owocny
0	ftw
0	spełnienie
0	zabawa
0	futurestic
0	futurystyczny
0	wesołość
0	wesoło
0	zysk
0	zyskał
0	zysk
0	z zyskiem
0	zyskując
0	zyski
0	dzielny
0	dzielnie
0	bród
0	geekier
0	geeky
0	klejnot
0	klejnoty
0	wielkoduszność
0	szczodry
0	hojnie
0	genialny
0	geniusz
0	delikatny
0	gentlest
0	prawdziwy
0	utalentowany
0	zadowolony
0	cieszę się
0	chętnie
0	radość
0	efektowne
0	radość
0	radosny
0	radośnie
0	połysk
0	migotanie
0	błyszczeć
0	lśniący
0	blask
0	blichtru
0	gloryfikuj
0	chwalebny
0	chwalebnie
0	chwała
0	blask
0	świecące
0	żarliwie
0	dane przez Boga
0	Bóg wysyła
0	boski
0	Boże Narodzenie
0	złoto
0	złoty
0	dobrze
0	dobrze
0	dobroć
0	dobra wola
0	goood
0	gooood
0	wspaniały
0	wspaniale
0	łaska
0	pełen wdzięku
0	z wdziękiem
0	łaskawy
0	łaskawie
0	łaskawość
0	wielki
0	wielkość
0	wdzięczny
0	z wdzięcznością
0	gratyfikacja
0	zaspokojony
0	z zadowoleniem
0	zaspokoić
0	satysfakcjonujące
0	z zadowoleniem
0	wdzięczność
0	świetnie
0	największy
0	wielkość
0	uśmiech
0	przełomowy
0	gwarancja
0	wskazówki
0	bez winy
0	dziąsło
0	wytryskać
0	gusto
0	gutsy
0	grad
0	halcyon
0	Hale
0	cecha
0	znamiona
0	uświęcony
0	handier
0	poręcznie
0	ręką w dół
0	przystojny
0	ładnie
0	poręczny
0	szczęśliwsi
0	szczęśliwie
0	szczęście
0	szczęśliwy
0	ciężko pracujący
0	hardier
0	hardy
0	nieszkodliwe
0	harmonijny
0	harmonijnie
0	zharmonizować
0	harmonia
0	postęp
0	leczyć
0	zdrowe
0	zdrowy
0	dopingować
0	bicie serca
0	serdeczny
0	serdecznie
0	serce
0	niebo
0	niebiański
0	pomógł
0	pomocne
0	pomoc
0	bohater
0	heroiczny
0	heroicznie
0	bohaterka
0	heroize
0	heros
0	wysokiej jakości
0	pełen wigoru
0	przezabawny
0	święty
0	hołd
0	szczerze mówiąc
0	uczciwość
0	honor
0	zaszczytny
0	uhonorowany
0	uhonorowanie
0	Brawo
0	pełna nadziei
0	gościnny
0	gorący
0	ciastko
0	ciepłe bułeczki
0	najgorętsze
0	przytul
0	humanitarny
0	pokorny
0	pokora
0	humor
0	pełen humoru
0	z humorem
0	humor
0	pełen humoru
0	idealny
0	idealizować
0	najlepiej
0	idol
0	idolize
0	idolized
0	idylliczny
0	oświetlić
0	illuminati
0	świetlne
0	iluminować
0	znakomity
0	ilu
0	nieczytelny
0	pomysłowy
0	nieskazitelny
0	nieskazitelnie
0	niezmierzony
0	bezstronny
0	bezstronność
0	bezstronnie
0	pełen namiętności
0	nienaganne
0	nienagannie
0	ważne
0	zaimponować
0	pod wrażeniem
0	robi wrażenie
0	imponujące
0	imponująco
0	Imponująca
0	poprawić
0	ulepszone
0	poprawa
0	ulepszenia
0	poprawia się
0	poprawianie
0	niesamowite
0	niesamowicie
0	zadłużony
0	zindywidualizowany
0	odpust
0	pobłażliwy
0	pracowity
0	nieoceniony
0	nierozerwalnie
0	niedrogie
0	nieomylność
0	nieomylny
0	nieomylnie
0	wpływowy
0	genialny
0	genialnie
0	pomysłowość
0	pomysłowy
0	zręcznie
0	niewinny
0	innowacja
0	innowacyjne
0	wciśnięty
0	wnikliwe
0	wnikliwie
0	inspiracja
0	inspirujący
0	inspirować
0	inspirujący
0	natychmiast
0	pouczające
0	instrumentalny
0	integralny
0	zintegrowane
0	inteligencja
0	inteligentny
0	zrozumiały
0	interesujące
0	zainteresowania
0	intymność
0	intymny
0	skomplikowane
0	intryga
0	intrygujące
0	intrygująco
0	intuicyjny
0	nieocenione
0	nieoceniony
0	pomysłowy
0	krzepcy
0	ożywczy
0	niezwyciężoność
0	niepokonany
0	nienaruszalny
0	nie naruszone
0	niewrażliwy
0	niezastąpiony
0	nienaganne
0	nieodparty
0	nieodparcie
0	bez problemów
0	oszałamiające
0	oszałamiające
0	jollify
0	wesoły
0	jowialny
0	radość
0	radosny
0	z radością
0	radosny
0	radośnie
0	radosny
0	radośnie
0	tryumfować
0	radość
0	wesoły
0	rozsądny
0	słusznie
0	chętni
0	ostro
0	gorliwość
0	przyjazne dla dzieci
0	życzliwość
0	życzliwie
0	życzliwość
0	kompetentny
0	kudos
0	duża pojemność
0	chwalić
0	chwalebny
0	pochwale
0	wystawny
0	hojnie
0	przestrzeganie prawa
0	zgodne z prawem
0	zgodnie z prawem
0	prowadzić
0	prowadząc
0	prowadzi
0	chude
0	led
0	legendarny
0	dźwignia
0	lekkość
0	wyzwolić
0	wyzwolenie
0	wolność
0	ratownik
0	beztroski
0	lżejszy
0	sympatyczny
0	lubić
0	lubiany
0	lubi
0	lubienie
0	lwie serca
0	żywy
0	logiczne
0	długotrwały
0	sympatyczny
0	lovably
0	miłość
0	kochany
0	piękno
0	piękny
0	kochanek
0	kocha
0	kochać
0	niski koszt
0	niska cena
0	niedrogie
0	niskiego ryzyka
0	taniej
0	wierny
0	lojalność
0	przejrzysty
0	błyszcząco
0	szczęście
0	więcej szczęścia
0	najszczęśliwszy
0	szczęście
0	szczęśliwy
0	dochodowy
0	świetlisty
0	bujny
0	połysk
0	lśniący
0	bujny
0	rozkoszować się
0	luksusowy
0	luksusowo
0	luksus
0	liryczny
0	magia
0	magiczny
0	wielkoduszny
0	wielkodusznie
0	świetność
0	wspaniały
0	wspaniale
0	majestatyczny
0	majestat
0	łatwy do opanowania
0	manewrowalny
0	cud
0	zdumiony
0	zdumiony
0	cudowny
0	cudowny
0	cudownie
0	cudowność
0	cuda
0	mistrz
0	mistrzowski
0	po mistrzowsku
0	arcydzieło
0	arcydzieła
0	mistrzowie
0	mistrzostwo
0	niezrównany
0	dojrzały
0	dojrzały
0	dojrzałość
0	znaczenie
0	niezapomniany
0	miłosierny
0	miłosiernie
0	miłosierdzie
0	zasługa
0	zasłużony
0	wesoło
0	wesołość
0	wesołość
0	wesołych
0	zahipnotyzować
0	zahipnotyzowany
0	mesmeryzuje
0	hipnotyzujący
0	hipnotyzująco
0	skrupulatny
0	skrupulatnie
0	potężnie
0	potężny
0	oszałamiający
0	cud
0	cuda
0	cudowne
0	cudownie
0	cudowności
0	nowoczesny
0	skromny
0	skromność
0	doniosły
0	monumentalny
0	monumentalnie
0	moralność
0	zmotywowany
0	wielofunkcyjny
0	żeglowny
0	czysty
0	neatest
0	porządnie
0	miło
0	ładnie
0	ładniej
0	najładniejszy
0	sprytnie
0	zwinny
0	szlachetny
0	szlachetnie
0	bezgłośny
0	brak przemocy
0	bez użycia przemocy
0	w szczególności
0	godne uwagi
0	odżywiają
0	odżywczy
0	pożywienie
0	nowość
0	pielęgnowanie
0	oaza
0	obsesja
0	obsesje
0	możliwe do uzyskania
0	otwarcie
0	otwartość
0	optymalny
0	optymizm
0	optymistyczny
0	wystawny
0	uporządkowany
0	oryginalność
0	prześcignąć
0	prześcignąć
0	przewyższyć
0	lepsze wyniki
0	przewyższające
0	przewyższa
0	outshine
0	outshone
0	przechytrzyć
0	znakomity
0	znakomicie
0	wyprzedzić
0	przechytrzyć
0	owacje
0	uradowany
0	wyprzedzanie
0	wyprzedzony
0	dogania
0	wyprzedzanie
0	wyprzedzony
0	uwertura
0	bezbolesny
0	bezbolesny
0	bezboleśnie
0	pałacowy
0	pamper
0	rozpieszczany
0	Pamperedly
0	rozpieszczanie
0	pampers
0	panoramiczny
0	raj
0	najważniejszy
0	ułaskawienie
0	pasja
0	namiętny
0	z pasją
0	cierpliwość
0	pacjent
0	cierpliwie
0	patriota
0	patriotyczny
0	pokój
0	zgodne
0	spokojny
0	pokojowo
0	siły pokojowe
0	brzoskwinia
0	niezrównany
0	pep
0	pepped
0	pepping
0	peppy
0	peps
0	doskonały
0	doskonałość
0	idealnie
0	dopuszczalne
0	wytrwałość
0	wytrwać
0	osobistości
0	spersonalizowany
0	fenomenalny
0	fenomenalnie
0	malowniczy
0	pobożność
0	Pinnacle
0	zabawny
0	żartobliwie
0	przyjemny
0	przyjemnie
0	zadowolony
0	podoba
0	miłe
0	miłe
0	przyjemne
0	przyjemnie
0	przyjemność
0	obfity
0	plusy
0	plusz
0	plusses
0	poetycki
0	poetycyzować
0	wzruszający
0	pauza
0	gotowy
0	polerowany
0	uprzejmy
0	grzeczność
0	popularny
0	przenośny
0	szykowny
0	pozytywny
0	pozytywnie
0	pozytywy
0	potężny
0	mocno
0	pochwała
0	godny pochwały
0	pochwała
0	wybitny
0	cenny
0	precyzyjne
0	dokładnie
0	wybitny
0	preferuj
0	lepiej
0	najlepiej
0	preferowany
0	preferes
0	preferowanie
0	woli
0	premier
0	prestiż
0	prestiżowy
0	ładnie
0	ładny
0	bezcenne
0	duma
0	pryncypialny
0	przywilej
0	uprzywilejowany
0	nagroda
0	proaktywne
0	bez problemów
0	rozwiązywanie problemów
0	cudowny
0	zadziwiająco
0	cudowne dziecko
0	produktywny
0	produktywnie
0	biegły
0	sprawnie
0	głęboki
0	głęboko
0	obfity
0	obfitość
0	postęp
0	postępowy
0	płodny
0	znaczenie
0	wybitny
0	obietnica
0	obiecane
0	obietnice
0	obiecujące
0	promotor
0	pytanie
0	niezwłocznie
0	właściwe
0	właściwie
0	sprzyjające
0	korzystnie
0	plusy
0	prosperować
0	dobrobyt
0	dostatni
0	prospros
0	chronić
0	ochrona
0	ochronny
0	dumny
0	udowodnione
0	udowadnia
0	opatrzność
0	udowodnienie
0	sprawność
0	roztropność
0	rozważny
0	rozważnie
0	punktualny
0	czysty
0	oczyść
0	celowe
0	ciekawy
0	kwalifikowany
0	zakwalifikuj się
0	szybciej
0	cicho
0	ciszej
0	blask
0	promienny
0	szybki
0	rapport
0	zachwycony
0	zachwyt
0	zachwycający
0	zachwycająco
0	zachwycający
0	wniebowzięty
0	racjonalne
0	ostre jak brzytwa
0	osiągalny
0	czytelny
0	łatwo
0	gotowy
0	potwierdzić
0	ponowne potwierdzenie
0	realistyczny
0	możliwe do zrealizowania
0	uzasadnione
0	rozsądnie
0	uzasadniony
0	reasekuracja
0	uspokoić
0	otwarty
0	odzyskać
0	polecam
0	polecam
0	zalecenie
0	zalecenia
0	zalecane
0	pogodzić się
0	pojednanie
0	ustawianie rekordów
0	odzyskać
0	odzyskiwanie
0	rektyfikacja
0	sprostować
0	prostownicze
0	odkupić
0	odkupienie
0	umorzenie
0	udoskonalić
0	rafinowany
0	udoskonalenie
0	reforma
0	zreformowany
0	reformowanie
0	reformy
0	odśwież
0	odświeżony
0	odświeżanie
0	zwrot
0	zwrócone
0	królewski
0	oficjalnie
0	odniesieniu
0	Ciesz się
0	radość
0	ciesząc się
0	odmłodzić
0	odmłodzony
0	odmładzające
0	zrelaksowany
0	ustępować
0	niezawodny
0	niezawodnie
0	ulga
0	smakować
0	niezwykły
0	zadziwiająco
0	lekarstwo
0	umorzenie
0	wynagradzać
0	renesans
0	odnowiony
0	sława
0	renomowany
0	wymienny
0	renomowany
0	reputacja
0	odporny
0	zdecydowany
0	zabrzmiało
0	głośny
0	zaradny
0	zaradność
0	szacunek
0	poważny
0	z pełnym szacunkiem
0	z szacunkiem
0	wytchnienie
0	olśniewający
0	odpowiedzialnie
0	responsywny
0	spokojny
0	przywrócony
0	restrukturyzacja
0	zrestrukturyzowany
0	restrukturyzacja
0	chowany
0	Rozkoszuj się
0	Objawienie
0	czcić
0	szacunek
0	pełen szacunku
0	z szacunkiem
0	rewitalizować
0	przebudzenie
0	ożywić
0	ożywa
0	rewolucyjny
0	zrewolucjonizować
0	zrewolucjonizował
0	rewolucjonizuje
0	nagroda
0	nagradzanie
0	z satysfakcją
0	bogaty
0	bogatsze
0	bogato
0	bogactwo
0	PRAWDA
0	righten
0	sprawiedliwy
0	słusznie
0	prawość
0	uprawniony
0	słusznie
0	słusznie
0	słuszność
0	bez ryzyka
0	solidny
0	gwiazda rocka
0	gwiazdy rocka
0	rockstar
0	gwiazdy rocka
0	romantyczny
0	romantycznie
0	romantyzować
0	przestronniejszy
0	pojemny
0	różowy
0	bezpieczny
0	bezpiecznie
0	sagacity
0	sagely
0	święty
0	świętość
0	święte
0	zbawienny
0	pozdrawiam
0	przy zdrowych zmysłach
0	zadowalająco
0	zadowalający
0	zadowolony
0	spełnia
0	zaspokoić
0	satysfakcjonujące
0	spełnione
0	wygaszacz
0	oszczędności
0	zbawiciel
0	sprytny
0	sceniczny
0	bez szwu
0	zaprawiony
0	bezpieczny
0	bezpiecznie
0	selektywny
0	samostanowienie
0	szacunek dla samego siebie
0	zadowolenie z siebie
0	samowystarczalność
0	samowystarczalny
0	sensacja
0	rewelacyjny
0	sensacyjnie
0	wrażenia
0	rozsądny
0	rozsądnie
0	wrażliwy
0	spokojny
0	spokój
0	sexy
0	ostry
0	ostrzejszy
0	najostrzejszy
0	mieniące się
0	mieniąco
0	połysk
0	lśniący
0	znaczące
0	cichy
0	prostsze
0	najprostszy
0	uproszczone
0	upraszcza
0	uprościć
0	upraszczanie
0	szczery
0	szczerze
0	szczerość
0	umiejętność
0	wykwalifikowany
0	zręczny
0	umiejętnie
0	slammin
0	gładki
0	gładki
0	sprytny
0	mądrzejszy
0	najmądrzejszy
0	mądrze
0	uśmiech
0	uśmiechy
0	uśmiechając się
0	z uśmiechem
0	uderzony
0	gładki
0	gładszy
0	wygładza
0	płynny
0	płynnie
0	zgryźliwy
0	snazzy
0	towarzyski
0	miękkie
0	bardziej miękki
0	pocieszenie
0	troskliwy
0	troskliwie
0	solidny
0	solidarność
0	uspokój się
0	kojąco
0	wyrafinowany
0	uduchowiony
0	dobrze
0	solidność
0	przestronny
0	blask
0	musujące
0	spektakularny
0	spektakularnie
0	szybko
0	szybki
0	spellbind
0	spellbinding
0	urzekająco
0	zaklęty
0	porywający
0	duchowy
0	wspaniały
0	wspaniale
0	przepych
0	spontaniczny
0	sportowy
0	bez skazy
0	żwawo
0	stabilność
0	ustabilizować
0	stabilny
0	nierdzewny
0	wyjątkowy
0	state-of-the-art
0	dostojny
0	posągowy
0	zagubiony
0	stanowczo
0	trzeźwość
0	niezłomny
0	niezłomnie
0	niezłomność
0	najbardziej stabilny
0	stabilność
0	stały
0	gwiazdowy
0	gwiezdnie
0	stymulować
0	stymuluje
0	stymulowanie
0	pobudzający
0	mieszając
0	wyprostuj
0	proste
0	usprawniony
0	uderzające
0	uderzająco
0	dążenie
0	silny
0	silniejszy
0	najsilniejszy
0	ogłuszony
0	oszałamiający
0	oszałamiająco
0	zdumiewający
0	zdumiewająco
0	mocniejszy
0	solidny
0	stylowy
0	stylowo
0	stylizowany
0	uprzejmy
0	zręcznie
0	podniosły
0	subsydiować
0	dotowane
0	dotacje
0	subsydiowanie
0	merytoryczne
0	odnieść sukces
0	udało się
0	powodzenie
0	powiedzie się
0	sukces
0	sukces
0	sukcesy
0	udany
0	z powodzeniem
0	wystarczy
0	wystarczy
0	wystarcza
0	wystarczający
0	wystarczająco
0	odpowiedni
0	wystawny
0	obficie
0	wystawność
0	super
0	znakomity
0	znakomicie
0	lepszy
0	wyższość
0	elastyczny
0	wsparcie
0	obsługiwane
0	zwolennik
0	wspieranie
0	wspierający
0	popiera
0	supremacja
0	najwyższy
0	wyjątkowo
0	supurb
0	wspaniale
0	Surmount
0	prześcignąć
0	surrealistyczny
0	przeżycie
0	który przeżył
0	trwałość
0	zrównoważony
0	swank
0	swankier
0	swankiest
0	łaciaty
0	zamiatanie
0	słodki
0	słodzić
0	kochanie
0	słodko
0	słodycz
0	szybki
0	szybkość
0	talent
0	utalentowany
0	talenty
0	zwodzić
0	kuszące
0	kusząco
0	kusić
0	kuszące
0	kusząco
0	nieustępliwy
0	wytrwale
0	wytrzymałość
0	przetargowy
0	czule
0	wspaniale
0	przerażająco
0	dziękuję
0	wdzięczny
0	cieńszy
0	przemyślany
0	w zamyśleniu
0	rozważność
0	oszczędzanie
0	oszczędny
0	dreszczyk emocji
0	podekscytowany
0	ekscytujące
0	ekscytująco
0	dreszczyk emocji
0	dobrze się rozwijać
0	prosperujące
0	thumb-up
0	kciuki w górę
0	łaskotać
0	uporządkowane
0	czasowy
0	w odpowiednim czasie
0	mrowienie
0	titillate
0	podniecenie
0	podniecająco
0	wspólnota
0	znośny
0	bezpłatny
0	do góry
0	na najwyższym poziomie
0	najwyższa jakość
0	topnotch
0	blaty
0	trudne
0	trudniejsze
0	najtrudniejszy
0	przyczepność
0	spokojny
0	spokój
0	przezroczysty
0	skarb
0	niezwykle
0	modny
0	triumf
0	triumfalny
0	triumfalny
0	triumfalnie
0	trywialnie
0	trofeum
0	bezproblemowe
0	trump
0	trąbka
0	zaufanie
0	zaufany
0	ufając
0	ufnie
0	wiarygodność
0	godny zaufania
0	wierny
0	zgodne z prawdą
0	zgodnie z prawdą
0	prawdomówność
0	Twinkly
0	ultra-ostry
0	niepohamowany
0	bezwstydnie
0	nienaruszone
0	nie do przejścia
0	nie do pobicia
0	bezstronny
0	niezwiązane
0	nieskomplikowany
0	bezwarunkowe
0	nieuszkodzony
0	niezrażony
0	zrozumiałe
0	bezsporne
0	bezdyskusyjnie
0	bezsporny
0	nieobciążony
0	jednoznaczny
0	jednoznacznie
0	niewzruszony
0	nieskrępowany
0	niezapomniany
0	jedność
0	nieograniczony
0	niedopasowane
0	niezrównany
0	niekwestionowalny
0	bezsprzecznie
0	nierealne
0	nieograniczony
0	bezkonkurencyjny
0	bezinteresowny
0	niezmienny
0	optymistyczny
0	możliwy do uaktualnienia
0	możliwe do uaktualnienia
0	zmodernizowany
0	podtrzymany
0	utrzymanie
0	wypór
0	podnoszący na duchu
0	podnoszący na duchu
0	podniesienie
0	upscale
0	użyteczny
0	użyteczny
0	przydatne
0	przyjazne dla użytkownika
0	wymienialne przez użytkownika
0	dzielny
0	mężnie
0	waleczność
0	wartościowe
0	odmiana
0	czcić
0	weryfikowalne
0	prawdziwe
0	wszechstronny
0	wszechstronność
0	żywe
0	żywiołowo
0	zwycięski
0	zwycięstwo
0	widoczne
0	czujność
0	czujny
0	cnota
0	cnotliwy
0	wirtualnie
0	wizjoner
0	żywy
0	żywe
0	vouch
0	vouchsafe
0	ciepły
0	cieplej
0	serdeczni
0	ciepło
0	ciepło
0	bogaty
0	witamy
0	dobrze
0	dobrze podświetlony
0	zrównoważony
0	grzeczny
0	dobre samopoczucie
0	dobrze wychowany
0	dobrze podłączony
0	dobrze wykształcony
0	ugruntowane
0	dobrze poinformowani
0	w dobrej wierze
0	dobrze znany
0	dobrze wykonane
0	dobrze zarządzany
0	dobrze wychowany
0	dobrze ustawione
0	dobrze przyjęty
0	dobrze przyjęty
0	dobrze zaokrąglone
0	dobrze zarządzany
0	życzliwi
0	dobre samopoczucie
0	whoa
0	z całego serca
0	zdrowe
0	whooa
0	whoooa
0	wieldy
0	chętny
0	chętnie
0	gotowość
0	wygrać
0	gratka
0	wygrany
0	zwycięzca
0	zwycięzcy
0	wygrywając
0	wygrywa
0	mądrość
0	mądry
0	mądrze
0	dowcipny
0	wygrał
0	cud
0	cudowne
0	cudownie
0	cudowny
0	cudownie
0	cuda
0	cudowny
0	woo
0	praca
0	wykonalne
0	pracował
0	działa
0	światowej sławy
0	warto
0	warto
0	godność
0	warto
0	godny
0	wow
0	zachwycony
0	wowing
0	wows
0	młodzieńczy
0	gorliwość
0	Zapał
